gisjoin,state,county,year,birth_place_diversity,source_note
G1301190,Georgia,Franklin,1940,0.7755102040816326,foreign-born only
G1301210,Georgia,Fulton,1940,0.9062311689560094,foreign-born only
G1301230,Georgia,Gilmer,1940,0.0,foreign-born only
G1301250,Georgia,Glascock,1940,,foreign-born only
G1301270,Georgia,Glynn,1940,0.8884506934918457,foreign-born only
G1301290,Georgia,Gordon,1940,0.8125,foreign-born only
G1301310,Georgia,Grady,1940,0.84,foreign-born only
G1301330,Georgia,Greene,1940,0.84,foreign-born only
G1301350,Georgia,Gwinnett,1940,0.86,foreign-born only
G1301370,Georgia,Habersham,1940,0.8611111111111112,foreign-born only
G1301390,Georgia,Hall,1940,0.8615702479338843,foreign-born only
G1301410,Georgia,Hancock,1940,0.72,foreign-born only
G1301430,Georgia,Haralson,1940,0.8125,foreign-born only
G1301450,Georgia,Harris,1940,0.72,foreign-born only
G1301470,Georgia,Hart,1940,0.4444444444444444,foreign-born only
G1301490,Georgia,Heard,1940,,foreign-born only
G1301510,Georgia,Henry,1940,0.7346938775510204,foreign-born only
G1301530,Georgia,Houston,1940,0.7603305785123967,foreign-born only
G1301550,Georgia,Irwin,1940,0.6666666666666667,foreign-born only
G1301570,Georgia,Jackson,1940,0.82,foreign-born only
G1301590,Georgia,Jasper,1940,0.5,foreign-born only
G1301610,Georgia,Jeff Davis,1940,0.7407407407407407,foreign-born only
G1301630,Georgia,Jefferson,1940,0.6035502958579883,foreign-born only
G1301650,Georgia,Jenkins,1940,0.625,foreign-born only
G1301670,Georgia,Johnson,1940,0.0,foreign-born only
G1301690,Georgia,Jones,1940,,foreign-born only
G1301710,Georgia,Lamar,1940,0.7083333333333335,foreign-born only
G1301730,Georgia,Lanier,1940,0.0,foreign-born only
G1301750,Georgia,Laurens,1940,0.8125,foreign-born only
G1301770,Georgia,Lee,1940,0.375,foreign-born only
G1301790,Georgia,Liberty,1940,0.6942148760330579,foreign-born only
G1301810,Georgia,Lincoln,1940,0.625,foreign-born only
G1301830,Georgia,Long,1940,0.0,foreign-born only
G1301850,Georgia,Lowndes,1940,0.8599540361964952,foreign-born only
G1301870,Georgia,Lumpkin,1940,0.625,foreign-born only
G1301890,Georgia,McDuffie,1940,0.7197231833910035,foreign-born only
G1301910,Georgia,McIntosh,1940,0.90625,foreign-born only
G1301930,Georgia,Macon,1940,0.7222222222222222,foreign-born only
G1301950,Georgia,Madison,1940,0.5,foreign-born only
G1301970,Georgia,Marion,1940,,foreign-born only
G1301990,Georgia,Meriwether,1940,0.8333333333333333,foreign-born only
G1302010,Georgia,Miller,1940,,foreign-born only
G1302050,Georgia,Mitchell,1940,0.8581314878892734,foreign-born only
G1302070,Georgia,Monroe,1940,0.8047337278106509,foreign-born only
G1302090,Georgia,Montgomery,1940,0.4444444444444444,foreign-born only
G1302110,Georgia,Morgan,1940,0.625,foreign-born only
G1302130,Georgia,Murray,1940,,foreign-born only
G1302150,Georgia,Muscogee,1940,0.911614248707086,foreign-born only
G1302170,Georgia,Newton,1940,0.8194444444444444,foreign-born only
G1302190,Georgia,Oconee,1940,0.5,foreign-born only
G1302210,Georgia,Oglethorpe,1940,0.8125,foreign-born only
G1302230,Georgia,Paulding,1940,,foreign-born only
G1302250,Georgia,Peach,1940,0.845679012345679,foreign-born only
G1302270,Georgia,Pickens,1940,0.7107438016528926,foreign-born only
G1302290,Georgia,Pierce,1940,0.75,foreign-born only
G1302310,Georgia,Pike,1940,0.7777777777777778,foreign-born only
G1302330,Georgia,Polk,1940,0.8587105624142661,foreign-born only
G1302350,Georgia,Pulaski,1940,0.7999999999999999,foreign-born only
G1302370,Georgia,Putnam,1940,0.5,foreign-born only
G1302390,Georgia,Quitman,1940,0.5,foreign-born only
G1302410,Georgia,Rabun,1940,0.8148148148148149,foreign-born only
G1302430,Georgia,Randolph,1940,0.8472222222222222,foreign-born only
G1302450,Georgia,Richmond,1940,0.9197486053244827,foreign-born only
G1302470,Georgia,Rockdale,1940,0.5,foreign-born only
G1302490,Georgia,Schley,1940,,foreign-born only
G1302510,Georgia,Screven,1940,0.8229166666666667,foreign-born only
G1302530,Georgia,Seminole,1940,,foreign-born only
G1302550,Georgia,Spalding,1940,0.8995243757431629,foreign-born only
G1302570,Georgia,Stephens,1940,0.8093278463648834,foreign-born only
G1302590,Georgia,Stewart,1940,,foreign-born only
G1302610,Georgia,Sumter,1940,0.859504132231405,foreign-born only
G1302630,Georgia,Talbot,1940,0.6666666666666667,foreign-born only
G1302650,Georgia,Taliaferro,1940,0.72,foreign-born only
G1302670,Georgia,Tattnall,1940,0.6035502958579881,foreign-born only
G1302690,Georgia,Taylor,1940,0.6111111111111112,foreign-born only
G1302710,Georgia,Telfair,1940,0.863905325443787,foreign-born only
G1302730,Georgia,Terrell,1940,0.5625,foreign-born only
G1302750,Georgia,Thomas,1940,0.8917410714285715,foreign-born only
G1302770,Georgia,Tift,1940,0.8156956004756242,foreign-born only
G1302790,Georgia,Toombs,1940,0.8264462809917356,foreign-born only
G1302810,Georgia,Towns,1940,,foreign-born only
G1302830,Georgia,Treutlen,1940,0.0,foreign-born only
G1302850,Georgia,Troup,1940,0.9094229364499635,foreign-born only
G1302870,Georgia,Turner,1940,0.8148148148148149,foreign-born only
G1302890,Georgia,Twiggs,1940,0.8395061728395061,foreign-born only
G1302910,Georgia,Union,1940,0.0,foreign-born only
G1302930,Georgia,Upson,1940,0.905,foreign-born only
G1302950,Georgia,Walker,1940,0.8822314049586777,foreign-born only
G1302970,Georgia,Walton,1940,0.6399999999999999,foreign-born only
G1302990,Georgia,Ware,1940,0.9039195282691641,foreign-born only
G1303010,Georgia,Warren,1940,0.4444444444444444,foreign-born only
G1303030,Georgia,Washington,1940,0.7551020408163266,foreign-born only
G1303050,Georgia,Wayne,1940,0.49750000000000005,foreign-born only
G1303070,Georgia,Webster,1940,0.0,foreign-born only
G1303090,Georgia,Wheeler,1940,0.5,foreign-born only
G1303110,Georgia,White,1940,0.7346938775510204,foreign-born only
G1303130,Georgia,Whitfield,1940,0.888468809073724,foreign-born only
G1303150,Georgia,Wilcox,1940,0.625,foreign-born only
G1303170,Georgia,Wilkes,1940,0.8622222222222222,foreign-born only
G1303190,Georgia,Wilkinson,1940,0.75,foreign-born only
G1303210,Georgia,Worth,1940,0.6111111111111112,foreign-born only
G1550015,Hawaii Territory,Hawaii,1940,,foreign-born only
G1550035,Hawaii Territory,Honolulu,1940,,foreign-born only
G1550075,Hawaii Territory,Kauai,1940,,foreign-born only
G1550095,Hawaii Territory,Maui,1940,,foreign-born only
G1600010,Idaho,Ada,1940,0.9227463814137393,foreign-born only
G1600030,Idaho,Adams,1940,0.8827922572778539,foreign-born only
G1600050,Idaho,Bannock,1940,0.9220222237565925,foreign-born only
G1600070,Idaho,Bear Lake,1940,0.8155861980912253,foreign-born only
G1600090,Idaho,Benewah,1940,0.8839600655076846,foreign-born only
G1600110,Idaho,Bingham,1940,0.9092066642356275,foreign-born only
G1600130,Idaho,Blaine,1940,0.8953994555078011,foreign-born only
G1600150,Idaho,Boise,1940,0.9115570934256055,foreign-born only
G1600170,Idaho,Bonner,1940,0.88306675295858,foreign-born only
G1600190,Idaho,Bonneville,1940,0.8943790098630662,foreign-born only
G1600210,Idaho,Boundary,1940,0.8567882149164132,foreign-born only
G1600230,Idaho,Butte,1940,0.9065743944636678,foreign-born only
G1600250,Idaho,Camas,1940,0.8205128205128205,foreign-born only
G1600270,Idaho,Canyon,1940,0.9131559101261371,foreign-born only
G1600290,Idaho,Caribou,1940,0.8971875,foreign-born only
G1600310,Idaho,Cassia,1940,0.910922115531169,foreign-born only
G1600330,Idaho,Clark,1940,0.914618908788005,foreign-born only
G1600350,Idaho,Clearwater,1940,0.8715933412604042,foreign-born only
G1600370,Idaho,Custer,1940,0.9135355364418289,foreign-born only
G1600390,Idaho,Elmore,1940,0.8582552596975674,foreign-born only
G1600410,Idaho,Franklin,1940,0.8504288978511406,foreign-born only
G1600430,Idaho,Fremont,1940,0.87592544928765,foreign-born only
G1600450,Idaho,Gem,1940,0.8978858281867791,foreign-born only
G1600470,Idaho,Gooding,1940,0.9096634379377642,foreign-born only
G1600490,Idaho,Idaho,1940,0.8795599007648155,foreign-born only
G1600510,Idaho,Jefferson,1940,0.8658223062381853,foreign-born only
G1600530,Idaho,Jerome,1940,0.906058975989046,foreign-born only
G1600550,Idaho,Kootenai,1940,0.8814969618595909,foreign-born only
G1600570,Idaho,Latah,1940,0.8407705227745209,foreign-born only
G1600590,Idaho,Lemhi,1940,0.9141728395061728,foreign-born only
G1600610,Idaho,Lewis,1940,0.8530188928524244,foreign-born only
G1600630,Idaho,Lincoln,1940,0.8022554624481165,foreign-born only
G1600650,Idaho,Madison,1940,0.8505755617112959,foreign-born only
G1600670,Idaho,Minidoka,1940,0.8760416059670182,foreign-born only
G1600690,Idaho,Nez Perce,1940,0.8933952014486193,foreign-born only
G1600710,Idaho,Oneida,1940,0.8083848427841978,foreign-born only
G1600730,Idaho,Owyhee,1940,0.849565271783324,foreign-born only
G1600750,Idaho,Payette,1940,0.8826437301946582,foreign-born only
G1600770,Idaho,Power,1940,0.8297920000000001,foreign-born only
G1600790,Idaho,Shoshone,1940,0.9007700600198124,foreign-born only
G1600810,Idaho,Teton,1940,0.8624852071005917,foreign-born only
G1600830,Idaho,Twin Falls,1940,0.9222082270408163,foreign-born only
G1600850,Idaho,Valley,1940,0.7287189717431379,foreign-born only
G1600870,Idaho,Washington,1940,0.9072219908371512,foreign-born only
G1600875,Idaho,Yellowstone National Park,1940,,foreign-born only
G1700010,Illinois,Adams,1940,0.6361052143929441,foreign-born only
G1700030,Illinois,Alexander,1940,0.850045488706934,foreign-born only
G1700050,Illinois,Bond,1940,0.8846707002578853,foreign-born only
G1700070,Illinois,Boone,1940,0.8275669629952803,foreign-born only
G1700090,Illinois,Brown,1940,0.8727705112960761,foreign-born only
G1700110,Illinois,Bureau,1940,0.8735613063978059,foreign-born only
G1700130,Illinois,Calhoun,1940,0.6638000537489923,foreign-born only
G1700150,Illinois,Carroll,1940,0.80437248,foreign-born only
G1700170,Illinois,Cass,1940,0.6046338611967265,foreign-born only
G1700190,Illinois,Champaign,1940,0.8506016321961976,foreign-born only
G1700210,Illinois,Christian,1940,0.8596148566118365,foreign-born only
G1700230,Illinois,Clark,1940,0.7575757575757576,foreign-born only
G1700250,Illinois,Clay,1940,0.8594104308390023,foreign-born only
G1700270,Illinois,Clinton,1940,0.5439140551024504,foreign-born only
G1700290,Illinois,Coles,1940,0.8827222213116098,foreign-born only
G1700310,Illinois,Cook,1940,0.9183825783425009,foreign-born only
G1700330,Illinois,Crawford,1940,0.8942857142857144,foreign-born only
G1700350,Illinois,Cumberland,1940,0.76953125,foreign-born only
G1700370,Illinois,DeKalb,1940,0.8697453210744633,foreign-born only
G1700390,Illinois,De Witt,1940,0.8860788998310122,foreign-born only
G1700410,Illinois,Douglas,1940,0.7433447509164113,foreign-born only
G1700430,Illinois,Dupage,1940,0.8852367427461016,foreign-born only
G1700450,Illinois,Edgar,1940,0.861756182016636,foreign-born only
G1700470,Illinois,Edwards,1940,0.6614453542185831,foreign-born only
G1700490,Illinois,Effingham,1940,0.5837041651833392,foreign-born only
G1700510,Illinois,Fayette,1940,0.7829040192785526,foreign-born only
G1700530,Illinois,Ford,1940,0.755332201870587,foreign-born only
G1700550,Illinois,Franklin,1940,0.9004217029344189,foreign-born only
G1700570,Illinois,Fulton,1940,0.8580937933972984,foreign-born only
G1700590,Illinois,Gallatin,1940,0.8035714285714286,foreign-born only
G1700610,Illinois,Greene,1940,0.7143654287308574,foreign-born only
G1700630,Illinois,Grundy,1940,0.888918672189001,foreign-born only
G1700650,Illinois,Hamilton,1940,0.8365776369397917,foreign-born only
G1700670,Illinois,Hancock,1940,0.6761026642192489,foreign-born only
G1700690,Illinois,Hardin,1940,0.7272727272727273,foreign-born only
G1700710,Illinois,Henderson,1940,0.5990011890606421,foreign-born only
G1700730,Illinois,Henry,1940,0.8172798729334262,foreign-born only
G1700750,Illinois,Iroquois,1940,0.7063805827585514,foreign-born only
G1700770,Illinois,Jackson,1940,0.8714237842608352,foreign-born only
G1700790,Illinois,Jasper,1940,0.40237966468361275,foreign-born only
G1700810,Illinois,Jefferson,1940,0.9047829586550125,foreign-born only
G1700830,Illinois,Jersey,1940,0.8370489408327246,foreign-born only
G1700850,Illinois,Jo Daviess,1940,0.6857057784419994,foreign-born only
G1700870,Illinois,Johnson,1940,0.84375,foreign-born only
G1700890,Illinois,Kane,1940,0.8921263578169589,foreign-born only
G1700910,Illinois,Kankakee,1940,0.9215972455153573,foreign-born only
